record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,tagged_adclipped,tagged_unclipped,untagged_adclipped,untagged_unclipped,untagged_unknown
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19114",,,,,,"2","3","2019","20200529","20200529","2FN  QCI R0494","2FN  QCI H9014","2FN  QCI S0494","F","H","B",,"2.08","40","N",,,,,"0000","4052",,,"W",,,,,,"R-Haans Cr","H-Aliford Bay H","S-Haans Cr","BC","QCI","QCIG","N","0","0","0","4052","0"
"T","4.2","20250205","CDFO","CDFO","03","183765","12",,,,,"2","3","2014","20160629","20160629","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","B","FR","36","151","N","5000","19027",,,"5000","20968",,,"B","0.0045","16","896",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N","19027","0","20968","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19115",,,,,,"2","3","2019","20200529","20200529","2FN  QCI R0494","2FN  QCI H9014","2FN  QCI S0494","F","H","B",,"2.93","52","N",,,,,"0000","2677",,,"W",,,,,,"R-Haans Cr","H-Aliford Bay H","S-Haans Cr","BC","QCI","QCIG","N","0","0","0","2677","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19119",,,,,,"2","3","2019","20200320","20200320","2FN  QCI R6284","2FN  QCI H2569","2FN  QCI S1324","F","H","B",,,,"N",,,,,"0000","240",,,"C",,,,,,"R-Balance Rock Cr","H-Haida Gwaii Schools","S-Honna R","BC","QCI","QCIG","N","0","0","0","240","0"
"N","4.2","20250115","ADFG","PWSAC","01","!01222PWSA01",,,,,,"2",,"2020","20220602","20220602","1M2PW221 10","1F2PW223 40","1F2PW223 4099998","S","H","P",,"9.65",,"N",,,,,"0500","100000",,,"B",,,,,,"FLEMING SPIT 221-10","WALLY NOERENBERG","WALLY NOERENBERG H","AK","CEAK","PWS","N","0","0","0","100000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19122",,,,,,"2","3","2019","20200401","20200430","2FN  CCSTR0409","2FN  CCSTH2289","2FN  CCSTS0409","F","H","B",,,,"N",,,,,"0000","50",,,,,,,,"Release number estimation due to logistical difficulties from COVID-19.","R-Kitasoo Cr","H-Central Coast Schools","S-Kitasoo Cr","BC","CEBC","CCST","N","0","0","0","50","0"
"N","4.2","20250106","WDFW","WDFW","04","!04P00212041",,,,,,"2","7","2021","20230411","20230411","3F42001  360114 R","3F42001  360001 H04","3F42001  270002 S2","Y","H",,"FR","28.52","141",,,,,,"5000","22797","0000","53",,,,,,,"SPRINGS CR   36.0114","RINGOLD SPRINGS HATCHERY","KALAMA R HATCH  27.0002","WA","UPCR","MNPR","N","0","0","22797","53","0"
"T","4.2","20250115","ADFG","SSRAA","01","042784","12",,,,,"2","3","2010","20111118","20111118","1F1SE101 5510730010","1F1SE101 4510070","1F1SE101 4510070999","P","H","P","FR","20.1","119","N","5000","10131",,,"0000","191340","5000","51","B","0.005",,,,,"BAKEWELL LK 101-55","WHITMAN LAKE","WHITMAN LAKE H","AK","SEAK","SESE","N","10131","0","51","191340","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19127",,,,,,"2","3","2019","20200501","20200531","2FN  NCSTR2585","2FN  CCSTH0308","2FN  NCSTS0308","F","H","B",,"3",,"N",,,,,"0000","120000",,,"B",,,,,,"R-Hartley Bay Lk","H-Hartley Bay Creek H","S-Hartley Bay Cr","BC","NOBC","NCST","N","0","0","0","120000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19129",,,,,,"2","3","2019","20200501","20200531","2FN  SKNAR0171","2FN  SKNAH2611","2FN  SKNAS0171","F","H","B",,,,"N",,,,,"0000","1600",,,"B",,,,,,"R-Lakelse R","H-Terrace Schools","S-Lakelse R","BC","NOBC","SKNA","N","0","0","0","1600","0"
"N","4.2","20250115","ADFG","PWSAC","01","!01222PWSA02",,,,,,"2",,"2020","20220601","20220601","1M2PW226 20","1F2PW223 40","1F2PW223 4099998","S","H","P",,"10.47",,"N",,,,,"0500","50000",,,"B",,,,,,"CHENEGA COVE 226-20","WALLY NOERENBERG","WALLY NOERENBERG H","AK","CEAK","PWS","N","0","0","0","50000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1692",,,,,,"2","3","2016","20170708","20170709","2FN  QCI R6491","2FN  QCI H6490","2FN  QCI S6490","F","H","B",,"2.1",,"N",,,,,"0000","4700",,,"W",,,,,,"R-Hannott Cr","H-Loon Creek/ QCI H","S-Loon Lk Cr","BC","QCI","QCIG","N","0","0","0","4700","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19134",,,,,,"2","3","2019","20200501","20200531","2FN  NCSTR1918","2FN  NCSTH2545","2FN  NCSTS1918","F","H","B",,,,"N",,,,,"0000","1000",,,"B",,,,,,"R-Oldfield Cr","H-Prince Rupert Schools","S-Oldfield Cr","BC","NOBC","NCST","N","0","0","0","1000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO22163",,,,,,"2","3","2022","20230705","20230705","2FN  NCSTR0274","2FN  NCSTH0274","2FN  NCSTS0274","F","H","P",,"2.5",,"N",,,,,"0000","5000",,,"C",,,,,,"R-Oona R","H-Oona River H","S-Oona R","BC","NOBC","NCST","N","0","0","0","5000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO22164",,,,,,"2","3","2022","20230522","20230522","2FN  NASSR2098","2MN  NASSH2568","2FN  NASSS2098","F","H","P",,,,"N",,,,,"0000","100",,,"C",,,,,,"R-Zolzap Cr","H-Nisga'a Schools","S-Zolzap Cr","BC","NOBC","NASS","N","0","0","0","100","0"
"T","4.2","20250122","ODFW","ODFW","05","091232","13",,,,,"2",,"2017","20190419","20190419","5F334    0700200000","5F33315  H15    21","5F334    91","S","H","B","FR","28.87",,"N","0000","112792",,,"0000","1769","5000","391747","C","0","30","500",,"Cascade to Leaburg due to Eagle Cr. fire. Leaburg to Pendleton Acc.","UMATILLA R","LEABURG HATCHERY","UMATILLA R","OR","CECR","UMAT","N","0","112792","391747","1769","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19150",,,,,,"2","2","2019","20200602","20200602","2FN  SKNAR2254","2FN  SKNAH1614","2FN  SKNAS0839","F","H","B",,"2",,"N",,,,,"0000","35",,,"C",,,,,,"R-Kathlyn Lk","H-Bulkley Valley Schools","S-Toboggan Cr","BC","NOBC","SKNA","N","0","0","0","35","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19149",,,,,,"2","2","2019","20200417","20200417","2FN  SKNAR2254","2FN  SKNAH1614","2FN  SKNAS0839","F","H","B",,"2",,"N",,,,,"0000","35",,,"C",,,,,,"R-Kathlyn Lk","H-Bulkley Valley Schools","S-Toboggan Cr","BC","NOBC","SKNA","N","0","0","0","35","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19155",,,,,,"2","2","2019","20200616","20200616","2FN  SKNAR1648","2FN  SKNAH1614","2FN  SKNAS0839","F","H","B",,"3",,"N",,,,,"0000","97",,,"C",,,,,,"R-Kathlyn Cr","H-Bulkley Valley Schools","S-Toboggan Cr","BC","NOBC","SKNA","N","0","0","0","97","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO18180",,,,,,"2","3","2018","20200501","20200501","2FS  GSMNR1986","2FS  GSMNH1986","2FS  GSMNS1986","S","H","P","FR","15.9",,"N",,,,,"0000","46596",,,"B",,,,,,"R-Chapman Cr","H-Chapman Creek H","S-Chapman Cr","BC","GST","GSMS","N","0","0","0","46596","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19156",,,,,,"2","2","2019","20200326","20200326","2FN  SKNAR1648","2FN  SKNAH1614","2FN  SKNAS0839","F","H","B",,"2",,"N",,,,,"0000","87",,,"C",,,,,,"R-Kathlyn Cr","H-Bulkley Valley Schools","S-Toboggan Cr","BC","NOBC","SKNA","N","0","0","0","87","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO18181",,,,,,"2","3","2018","20200513","20200515","2FN  QCI R0060","2FN  QCI H0060","2FN  QCI S0060","S","H","P",,"19",,"N",,,,,"0000","12000",,,"W",,,,,,"R-Yakoun R","H-Yakoun River H","S-Yakoun R","BC","QCI","QCIG","N","0","0","0","12000","0"
"T","4.2","20250205","CDFO","CDFO","03","184665","12",,,,,"2","3","2022","20240426","20240429","2FN  SKNAR2214","2FN  SKNAH2212","2FN  SKNAS2214","S","H","P",,,,"N","5000","10020",,,"0000","283",,,"B","0","1","200",,,"R-Zymacord R","H-Spring Creek/ SKNA H","S-Zymacord R","BC","NOBC","SKNA","N","10020","0","0","283","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO18182",,,,,,"2","3","2018","20200514","20200514","2FN  NCSTR1918","2FN  NCSTH1918","2FN  NCSTS1918","S","H","P",,"15.2",,"N",,,,,"0000","5292",,,"B",,,,,,"R-Oldfield Cr","H-Oldfield Creek H","S-Oldfield Cr","BC","NOBC","NCST","N","0","0","0","5292","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19159",,,,,,"2","2","2019","20200416","20200416","2FN  SKNAR0478","2FN  SKNAH1614","2FN  SKNAS0478","F","H","B",,"2",,"N",,,,,"0000","50",,,"C",,,,,,"R-Bulkley R Up","H-Bulkley Valley Schools","S-Bulkley R Up","BC","NOBC","SKNA","N","0","0","0","50","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19162",,,,,,"2","2","2019","20200401","20200401","2FN  SKNAR5798","2FN  SKNAH2073","2FN  SKNAS2045","F","H","B",,"2",,"N",,,,,"0000","70",,,"C",,,,,,"R-Waterfalls Cr","H-Hazelton Schools","S-Mission Cr/SKNA","BC","FRTH","UPFR","N","0","0","0","70","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD2213",,,,,,"2","3","2022","20230621","20230621","2FS  LWFRR5568","2FS  LWFRH0314","2FS  LWFRS0314","F","H","B",,"3.33",,"N",,,,,"5000","2045",,,"W",,,,,,"R-Beaver Cr/LWFR","H-Brunette River H","S-Brunette R","BC","FRTH","LOFR","N","0","0","2045","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19163",,,,,,"2","2","2019","20200421","20200421","2FN  SKNAR5798","2FN  SKNAH2073","2FN  SKNAS2045","F","H","B",,"3",,"N",,,,,"0000","33",,,"C",,,,,,"R-Waterfalls Cr","H-Hazelton Schools","S-Mission Cr/SKNA","BC","FRTH","UPFR","N","0","0","0","33","0"
"N","4.2","20250115","ADFG","ADFG","01","!01222ADFG21",,,,,,"2",,"2021","20220519","20220519","1F2UC247 4199977","1F2UC247 5010060998","1F2UC247 5010060","G","H","P",,"2.74",,"N",,,,,"0000","10586",,,"V",,,,,,"KALMBACK LK","WILLIAM JACK HERNAND","SHIP CR","AK","CEAK","UCI","N","0","0","0","10586","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19164",,,,,,"2","2","2019","20200421","20200421","2FN  SKNAR5798","2FN  SKNAH2073","2FN  SKNAS2045","F","H","B",,"2",,"N",,,,,"0000","80",,,"C",,,,,,"R-Waterfalls Cr","H-Hazelton Schools","S-Mission Cr/SKNA","BC","FRTH","UPFR","N","0","0","0","80","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19167",,,,,,"2","3","2019","20200514","20200514","2FN  SKNAR1526","2FS  UPFRH2253","2FN  SKNAS0142","F","H","B",,"3",,"N",,,,,"0000","84",,,"C",,,,,,"R-Babine Lk","H-Burns Lake School","S-Fulton R","BC","NOBC","SKNA","N","0","0","0","84","0"
"T","4.2","20250205","CDFO","CDFO","03","185276","12",,,,,"2","3","2021","20230503","20230503","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","B","FR","17.79","115","N","5000","26816",,,"5000","1030",,,"B","0.037","3","1564",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N","26816","0","1030","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19170",,,,,,"2","3","2019","20200623","20200623","2FS  GSMNR6697","2FS  GSMNH0112","2FS  GSMNS0112","F","H","B",,"1.01",,"N",,,,,"0000","39900",,,"W",,,,,,"R-Seymour Above Dam","H-Seymour River H","S-Seymour R/GSMN","BC","GST","GSMS","N","0","0","0","39900","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19178",,,,,,"2","3","2019","20200611","20200611","2FS  LWFRR0499","2FS  LWFRH0499","2FS  LWFRS0499","F","H","B",,"1.46",,"N",,,,,"0000","20000",,,"W",,,,,,"R-Coquitlam R","H-Coquitlam River H","S-Coquitlam R","BC","FRTH","LOFR","N","0","0","0","20000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19179",,,,,,"2","3","2019","20200618","20200618","2FS  LWFRR0499","2FS  LWFRH0499","2FS  LWFRS0499","F","H","B",,"1.88",,"N",,,,,"0000","19881",,,"W",,,,,,"R-Coquitlam R","H-Coquitlam River H","S-Coquitlam R","BC","FRTH","LOFR","N","0","0","0","19881","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19188",,,,,,"2","3","2019","20200901","20200901","2FS  JNSTR3839","2FS  JNSTH2514","2FS  JNSTS2514","S","H","P",,"10",,"N",,,,,"0000","7000",,,"B",,,,,,"R-Ida Lk","H-Kokish River H","S-Kokish R","BC","JNST","JSVI","N","0","0","0","7000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO19189",,,,,,"2","3","2019","20200901","20200901","2FS  JNSTR6008","2FS  JNSTH2514","2FS  JNSTS2514","S","H","P",,"10",,"N",,,,,"0000","7000",,,"B",,,,,,"R-Bonanza Lk","H-Kokish River H","S-Kokish R","BC","JNST","JSVI","N","0","0","0","7000","0"
"N","4.2","20250115","ADFG","PWSAC","01","!01172PWSA03",,,,,,"2","3","2015","20170601","20170601","1M2PW224 1099999","1F2PW223 40","1F2PW223 4099998","S","H","P",,"15.59","115","N",,,,,"0500","75000",,,"B",,,,,,"WHITTIER HBR 224-10","WALLY NOERENBERG","WALLY NOERENBERG H","AK","CEAK","PWS","N","0","0","0","75000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1657",,,,,,"2","3","2016","20170618","20170618","2FS  JNSTR6803","2FS  JNSTH2718","2FS  JNSTS0106","F","H","B","FR","2.14",,"N",,,,,"0000","100",,,"W",,,,,,"R-Chris Mailman Pd","H-Phillips River H","S-Quinsam R","BC","JNST","JNSTG","N","0","0","0","100","0"
"T","4.2","20250122","ODFW","CCF","05","090618","13",,,"O","052014.0004.001","2",,"2012","20140411","20140425","5F332    0100212020","5F33210  H10    22","5F332    13","S","H","P","VO","38.77",,"N","5000","26594","0000","441","5000","307283","0000","2538","W","0.0034","30","507",,"HATCHERIES OF ORIGIN BONNEVILLE AND SALMON R; FLR 155744","KLASKANINE R S FK","KLASKANINE S FK POND","BIG CR HATCHERY","OR","LOCR","YOCL","N","26594","441","307283","2538","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1881",,,,,,"2","3","2018","20200516","20200516","2FS  LWFRR1353","2FS  LWFRH1353","2FS  LWFRS1353","S","H","P","VO","21",,"N",,,,,"5000","2796",,,"B",,,,,,"R-Hoy Cr","H-Hoy Creek H","S-Hoy Cr","BC","FRTH","LOFR","N","0","0","2796","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1685",,,,,,"2","3","2016","20170630","20170630","2FN  QCI R1326","2FN  QCI H6198","2FN  QCI S1326","F","H","B","FR","1.9",,"N",,,,,"0000","2864",,,"B",,,,,,"R-Tarundl Cr","H-Northern Trollers Ass H","S-Tarundl Cr","BC","QCI","QCIG","N","0","0","0","2864","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1687",,,,,,"2","3","2016","20170617","20170617","2FN  QCI R6763","2FN  QCI H6198","2FN  QCI S2547","F","H","B",,"2.8",,"N",,,,,"0000","2320",,,"B",,,,,,"R-Howard Cr","H-Northern Trollers Ass H","S-Jungle Cr","BC","QCI","QCIG","N","0","0","0","2320","0"
"T","4.2","20250205","CDFO","CDFO","03","180186","12",,,,,"2","3","2011","20130605","20130605","2FN  CCSTR0072","2FN  CCSTH0140","2FN  CCSTS0072","S","H","P","FR","19.71",,"N","5000","29313",,,"0000","525",,,"B","0","1","200",,,"R-Saloompt R","H-Snootli Creek H","S-Saloompt R","BC","CEBC","CCST","N","29313","0","0","525","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1891",,,,,,"2","3","2018","20200512","20200515","2FS  NWVIR0998","2FS  JNSTH0339","2FS  NWVIS0998","S","H","P",,"17.17",,"N",,,,,"5000","34769",,,"W",,,,,,"R-Waukwaas Cr","H-Quatse River H","S-Waukwaas Cr","BC","WCVI","NWVI","N","0","0","34769","0","0"
"N","4.2","20250115","ADFG","PWSAC","01","!01222PWSA03",,,,,,"2",,"2020","20220530","20220530","1M2PW223 40","1F2PW223 40","1F2PW221 6011360999","S","H","P",,"17.21",,"N",,,,,"0500","1046600",,,"B",,,,,,"LAKE BAY 223-40","WALLY NOERENBERG","SOLOMON GULCH H","AK","CEAK","PWS","N","0","0","0","1046600","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1122",,,,,,"2","3","2011","20120630","20120630","2FS  JNSTR3279","2FS  JNSTH2718","2FS  JNSTS0106","F","H","B",,"3.19",,"N",,,,,"5000","10000",,,"W",,,,,,"R-Ito Cr","H-Phillips River H","S-Quinsam R","BC","JNST","JNSTG","N","0","0","10000","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1892",,,,,,"2","3","2018","20200513","20200520","2FS  JNSTR0164","2FS  JNSTH0339","2FS  JNSTS0164","S","H","P",,"16.32",,"N",,,,,"5000","77492",,,"W",,,,,,"R-Cluxewe R","H-Quatse River H","S-Cluxewe R","BC","JNST","JSVI","N","0","0","77492","0","0"
"T","4.2","20250122","ODFW","CCF","05","091021","13",,,"O","052017.0004.001","2",,"2015","20170419","20170419","5F332    0100200200","5F33213  H13    22","5F332    14","S","H","P","VO","27.16",,"N","5000","24206","0000","95","5000","314729","0000","10126","W","0","31","508",,"FLR 164238. Oxbow hatchery shipment.","BLIND SL (LWR COL R)","CEDC NET PENS","TANNER CR (BNVILLE)","OR","LOCR","YOCL","N","24206","95","314729","10126","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1709",,,,,,"2","3","2017","20180313","20180313","2FS  GSMNR2590","2FS  GSMNH0153","2FS  GSMNS0153","E","H","P","FR",,,"N",,,,,"0000","14938",,,"B",,,,,,"R-Dryden Cr","H-Tenderfoot Creek H","S-Tenderfoot Cr","BC","GST","GSMS","N","0","0","0","14938","0"
"N","4.2","20250115","ADFG","PWSAC","01","!01222PWSA04",,,,,,"2",,"2020","20220530","20220530","1M2PW223 40","1F2PW223 40","1F2PW221 6011360999","S","H","P",,"13.94",,"N",,,,,"0500","1643300",,,"B",,,,,,"LAKE BAY 223-40","WALLY NOERENBERG","SOLOMON GULCH H","AK","CEAK","PWS","N","0","0","0","1643300","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1710",,,,,,"2","3","2017","20180319","20180319","2FS  GSMNR0383","2FS  GSMNH0153","2FS  GSMNS0153","E","H","P","FR",,,"N",,,,,"0000","12185",,,"B",,,,,,"R-Meighan Cr","H-Tenderfoot Creek H","S-Tenderfoot Cr","BC","UPCR","MEOK","N","0","0","0","12185","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1639",,,,,,"2","3","2016","20170524","20170524","2FS  LWFRR0314","2FS  LWFRH0314","2FS  LWFRS0314","F","H","B","MX","1.6",,"N",,,,,"0000","19425",,,"W",,,,,,"R-Brunette R","H-Brunette River H","S-Brunette R","BC","FRTH","LOFR","N","0","0","0","19425","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO16152",,,,,,"2","3","2016","20170704","20170704","2FS  LWFRR0231","2FS  LWFRH0107","2FS  LWFRS0107","F","H","P","MX","3.35",,"N",,,,,"0000","34246",,,"B",,,,,,"R-Salwein Cr","H-Chilliwack River H","S-Chilliwack R","BC","FRTH","LOFR","N","0","0","0","34246","0"
"N","4.2","20250115","ADFG","ADFG","01","!01222ADFG22",,,,,,"2",,"2021","20220519","20220519","1F2UC247 5099918","1F2UC247 5010060998","1F2UC247 5010060","G","H","P",,"2.74",,"N",,,,,"0000","2700",,,"V",,,,,,"VICTOR LK","WILLIAM JACK HERNAND","SHIP CR","AK","CEAK","UCI","N","0","0","0","2700","0"
"N","4.2","20250115","ADFG","CIAA","01","!01142CIAA01",,,,,,"2",,"2012","20140525","20140525","1F2LC231 3010080997","1F2UC244 3010010225","1F2LC231 3010080010","S","H","P",,"12.3","101","N",,,,,"0500","55000",,,"W",,,,,,"BEAR CR 231-30","TRAIL LAKES","BEAR LK","AK","CEAK","LCI","N","0","0","0","55000","0"
"T","4.2","20250205","CDFO","CDFO","03","182978","12",,,,,"2","3","2017","20190515","20190515","2FS  LWFRR0150","2FS  LWFRH0150","2FS  LWFRS0150","S","H","P","FR","19.27","122","N","5000","10852",,,,,,,"B",,,,,,"R-Inch Cr","H-Inch Creek H","S-Inch Cr","BC","FRTH","LOFR","N","10852","0","0","0","0"
"T","4.2","20250205","CDFO","CDFO","03","182980","12",,,,,"2","3","2017","20190515","20190515","2FS  LWFRR0150","2FS  LWFRH0150","2FS  LWFRS0150","S","H","P","FR","19.27","122","N","5000","10796",,,,,,,"B",,,,,,"R-Inch Cr","H-Inch Creek H","S-Inch Cr","BC","FRTH","LOFR","N","10796","0","0","0","0"
"T","4.2","20250205","CDFO","CDFO","03","182988","12",,,"D","032015H00002595","2","3","2013","20150508","20150508","2FS  LWFRR0150","2FS  LWFRH0150","2FS  LWFRS0150","S","H","P","MX","18.9","122","N","0000","25054",,,,,,,"B",,,,,,"R-Inch Cr","H-Inch Creek H","S-Inch Cr","BC","FRTH","LOFR","N","0","25054","0","0","0"
"T","4.2","20250205","CDFO","CDFO","03","182989","12",,,"D","032015H00002595","2","3","2013","20150508","20150508","2FS  LWFRR0150","2FS  LWFRH0150","2FS  LWFRS0150","S","H","P","MX","21.02","126","N","5000","25069",,,,,,,"B",,,,,,"R-Inch Cr","H-Inch Creek H","S-Inch Cr","BC","FRTH","LOFR","N","25069","0","0","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1658",,,,,,"2","3","2016","20170618","20170618","2FS  JNSTR6805","2FS  JNSTH2718","2FS  JNSTS0106","F","H","B","FR","2.14",,"N",,,,,"0000","500",,,"W",,,,,,"R-John Wayne Pd","H-Phillips River H","S-Quinsam R","BC","JNST","JNSTG","N","0","0","0","500","0"
"N","4.2","20150213","YAKA","YAKA","11","!11YNKL1314",,,,,,"2","7","2012","20140512","20140514","3F42001  300002 H","3F42001  300002 H","3F42001         S96","S","H","P","MX","28.35","125","N",,,,,"5000","880962",,,"B",,,,,"AD","KLICKITAT HATCHERY (YKFP)","KLICKITAT HATCHERY (YKFP)","LEWIS R +WASHOUGAL R","WA","CECR","KLIC","N","0","0","880962","0","0"
"T","4.2","20150213","YAKA","YAKA","11","635796","13",,,,,"2","7","2012","20140512","20140514","3F42001  300002 H","3F42001  300002 H","3F42001         S96","S","H","P","MX","28.35","125","N","5000","44663",,,,,,,"B",,,,,"AD + CWT","KLICKITAT HATCHERY (YKFP)","KLICKITAT HATCHERY (YKFP)","LEWIS R +WASHOUGAL R","WA","CECR","KLIC","N","44663","0","0","0","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1666",,,,,,"2","3","2016","20170427","20170502","2FS  JNSTR6482","2FS  NWVIH2513","2FS  JNSTS0164","F","H","B","FR",,,"N",,,,,"0000","150",,,"C",,,,,,"R-Wa'wis Cr","H-Vancouver Is North Sch","S-Cluxewe R","BC","JNST","JNSTG","N","0","0","0","150","0"
"T","4.2","20250115","ADFG","NSRAA","01","043289","13",,,,,"2","3","2012","20140528","20140531","1F1NE109 1099997","1F1NE112 1110110","1F1NE112 1110110999","S","H","B","FR","23.05","137","N","5000","9289",,,"0000","518333","5000","479","C","0.049","71","122",,,"DEER LK 109-10","HIDDEN FALLS","HIDDEN FALLS H","AK","SEAK","SENE","N","9289","0","479","518333","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1689",,,,,,"2","3","2016","20170708","20170709","2FN  QCI R6749","2FN  QCI H6490","2FN  QCI S6749","F","H","B",,"2.1",,"N",,,,,"0000","17130",,,"W",,,,,,"R-Grouse Cr","H-Loon Creek/ QCI H","S-Grouse Cr","BC","QCI","QCIG","N","0","0","0","17130","0"
"T","4.2","20250205","CDFO","CDFO","03","185871","12",,,,,"2","3","2017","20180529","20180614","2FS  GSVIR0206","2FS  GSVIH0105","2FS  GSVIS0105","F","H","B","FR","2.3",,"N","5000","49066",,,"0000","94000","5000","354","B","0.0071","27","140",,"Tag Loss data and Tagged/Shed ratio updated Nov 2024 due to bug in Enpro","R-Comox Lk","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N","49066","0","354","94000","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1690",,,,,,"2","3","2016","20170708","20170709","2FN  QCI R1329","2FN  QCI H6490","2FN  QCI S6749","F","H","B",,"1.7",,"N",,,,,"0000","15870",,,"W",,,,,,"R-Deep Cr/QCI","H-Loon Creek/ QCI H","S-Grouse Cr","BC","QCI","QCIG","N","0","0","0","15870","0"
"N","4.2","20250205","CDFO","CDFO","03","!03NOCO1459",,,,,,"2","3","2014","20150324","20150324","2FS  GSMNR6721","2FS  GSMNH0153","2FS  GSMNS1184","F","H","P","FR","0.3",,"N",,,,,"0000","4526",,,"B",,,,,,"R-Loggers Lane Cr","H-Tenderfoot Creek H","S-Mamquam R","BC","GST","GSTG","N","0","0","0","4526","0"
"N","4.2","20250205","CDFO","CDFO","03","!03AD1388",,,,,,"2","3","2013","20150401","20150517","2FS  GSMSR0223","2FS  GSMSH0223","2FS  GSMSS0223","S","H","P","MX","23.6",,"N",,,,,"5000","33913",,,"B",,,,,,"R-L Campbell R","H-Little Campbell River H","S-L Campbell R","BC","FRTH","LOFR","N","0","0","33913","0","0"
